   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  304/167    0.000    0.000    0.024    0.000 parser.py:402(parse_or)
  304/167    0.000    0.000    0.024    0.000 parser.py:411(parse_and)
  309/168    0.000    0.000    0.023    0.000 parser.py:420(parse_not)
  305/168    0.001    0.000    0.023    0.000 parser.py:426(parse_compare)
  340/201    0.000    0.000    0.021    0.000 parser.py:448(parse_add)
  347/204    0.000    0.000    0.020    0.000 parser.py:458(parse_sub)
  349/205    0.000    0.000    0.020    0.000 parser.py:468(parse_concat)
  349/205    0.000    0.000    0.020    0.000 parser.py:478(parse_mul)
  350/206    0.000    0.000    0.020    0.000 parser.py:488(parse_div)
  350/206    0.000    0.000    0.019    0.000 parser.py:498(parse_floordiv)
        1    0.000    0.000    0.005    0.005 parser.py:5(<module>)
  350/206    0.000    0.000    0.019    0.000 parser.py:508(parse_mod)
  350/206    0.000    0.000    0.019    0.000 parser.py:518(parse_pow)
  350/206    0.001    0.000    0.019    0.000 parser.py:528(parse_unary)
  368/346    0.001    0.000    0.009    0.000 parser.py:544(parse_primary)
  184/181    0.000    0.000    0.026    0.000 parser.py:578(parse_tuple)
       52    0.000    0.000    0.009    0.000 parser.py:604(<lambda>)
        5    0.000    0.000    0.001    0.000 parser.py:633(parse_list)
  350/250    0.000    0.000    0.010    0.000 parser.py:660(parse_postfix)
  350/318    0.000    0.000    0.004    0.000 parser.py:673(parse_filter_expr)
  126/122    0.001    0.000    0.010    0.000 parser.py:688(parse_subscript)
   100/98    0.000    0.000    0.005    0.000 parser.py:714(parse_subscribed)
        9    0.000    0.000    0.003    0.000 parser.py:745(parse_call)
       22    0.000    0.000    0.000    0.000 parser.py:752(ensure)
       12    0.000    0.000    0.003    0.000 parser.py:792(parse_filter)
    102/3    0.002    0.000    0.057    0.019 parser.py:843(subparse)
      176    0.000    0.000    0.001    0.000 parser.py:851(flush_data)
        1    0.000    0.000    0.000    0.000 parser.py:86(HeaderParser)
        3    0.000    0.000    0.061    0.020 parser.py:891(parse)
      186    0.000    0.000    0.000    0.000 parser.py:98(is_tuple_end)
        1    0.000    0.000    0.000    0.000 pb.py:105(RemoteError)
        1    0.000    0.000    0.000    0.000 pb.py:1069(PBClientFactory)
        1    0.000    0.000    0.000    0.000 pb.py:1211(PBServerFactory)
        1    0.000    0.000    0.000    0.000 pb.py:1260(IUsernameMD5Password)
        1    0.000    0.000    0.000    0.000 pb.py:1302(_PortalRoot)
        1    0.000    0.000    0.000    0.000 pb.py:131(RemoteMethod)
        1    0.000    0.000    0.000    0.000 pb.py:1317(_JellyableAvatarMixin)
        1    0.000    0.000    0.000    0.000 pb.py:1349(_PortalWrapper)
        1    0.000    0.000    0.000    0.000 pb.py:1384(_PortalAuthChallenger)
        1    0.000    0.000    0.000    0.000 pb.py:160(PBConnectionLost)
        1    0.000    0.000    0.000    0.000 pb.py:165(IPerspective)
        1    0.000    0.000    0.000    0.000 pb.py:207(Avatar)
        1    0.000    0.000    0.000    0.000 pb.py:250(AsReferenceable)
        1    0.000    0.000    0.000    0.000 pb.py:261(RemoteReference)
        1    0.002    0.002    0.046    0.046 pb.py:28(<module>)
        1    0.000    0.000    0.000    0.000 pb.py:373(Local)
        1    0.000    0.000    0.000    0.000 pb.py:404(CopyableFailure)
        1    0.000    0.000    0.000    0.000 pb.py:434(CopiedFailure)
        1    0.000    0.000    0.000    0.000 pb.py:486(Broker)
        1    0.000    0.000    0.000    0.000 pb.py:78(ProtocolError)
        1    0.000    0.000    0.000    0.000 pb.py:85(DeadReferenceError)
        1    0.000    0.000    0.000    0.000 pb.py:93(Error)
        1    0.000    0.000    0.000    0.000 pickle.py:1261(_EmptyClass)
        1    0.000    0.000    0.000    0.000 pickle.py:171(Pickler)
        1    0.000    0.000    0.001    0.001 pickle.py:25(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:58(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:62(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:69(UnpicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:82(_Stop)
        1    0.000    0.000    0.000    0.000 pickle.py:827(Unpickler)
      115    0.000    0.000    0.000    0.000 pkgutil.py:173(__init__)
       80    0.000    0.000    0.006    0.000 pkgutil.py:176(find_module)
        1    0.000    0.000    0.000    0.000 pkgutil.py:237(__init__)
      131    0.000    0.000    0.000    0.000 pkgutil.py:366(get_importer)
        1    0.000    0.000    0.004    0.004 platform.py:10(<module>)
        1    0.000    0.000    0.000    0.000 platform.py:365(_popen)
        1    0.000    0.000    0.002    0.002 platform.py:776(_mac_ver_xml)
        1    0.000    0.000    0.002    0.002 platform.py:797(mac_ver)
        1    0.000    0.000    0.000    0.000 plistlib.py:151(DumbXMLWriter)
        1    0.000    0.000    0.000    0.000 plistlib.py:230(PlistWriter)
        1    0.000    0.000    0.000    0.000 plistlib.py:291(_InternalDict)
        1    0.000    0.000    0.000    0.000 plistlib.py:322(Dict)
        1    0.000    0.000    0.000    0.000 plistlib.py:331(Plist)
        1    0.000    0.000    0.000    0.000 plistlib.py:365(Data)
        1    0.000    0.000    0.000    0.000 plistlib.py:393(PlistParser)
        1    0.000    0.000    0.000    0.000 plistlib.py:395(__init__)
        1    0.000    0.000    0.001    0.001 plistlib.py:400(parse)
       12    0.000    0.000    0.000    0.000 plistlib.py:409(handleBeginElement)
       12    0.000    0.000    0.000    0.000 plistlib.py:415(handleEndElement)
       33    0.000    0.000    0.000    0.000 plistlib.py:420(handleData)
        6    0.000    0.000    0.000    0.000 plistlib.py:423(addObject)
       10    0.000    0.000    0.000    0.000 plistlib.py:433(getData)
        1    0.000    0.000    0.000    0.000 plistlib.py:444(begin_dict)
        1    0.000    0.000    0.000    0.000 plistlib.py:448(end_dict)
        5    0.000    0.000    0.000    0.000 plistlib.py:451(end_key)
        5    0.000    0.000    0.000    0.000 plistlib.py:469(end_string)
        1    0.000    0.000    0.001    0.001 plistlib.py:51(<module>)
        1    0.000    0.000    0.002    0.002 plistlib.py:68(readPlist)
        1    0.000    0.000    0.000    0.000 plugin.py:11(<module>)
        1    0.000    0.000    0.000    0.000 plugin.py:18(_determinePickleModule)
        1    0.000    0.000    0.000    0.000 plugin.py:38(IPlugin)
        1    0.000    0.000    0.000    0.000 plugin.py:49(CachedPlugin)
        1    0.000    0.000    0.000    0.000 plugin.py:78(CachedDropin)
        1    0.000    0.000    0.000    0.000 policies.py:129(WrappingFactory)
        1    0.000    0.000    0.000    0.000 policies.py:189(ThrottlingProtocol)
        1    0.000    0.000    0.000    0.000 policies.py:230(ThrottlingFactory)
        1    0.000    0.000    0.000    0.000 policies.py:369(SpewingProtocol)
        1    0.000    0.000    0.000    0.000 policies.py:380(SpewingFactory)
        1    0.000    0.000    0.000    0.000 policies.py:385(LimitConnectionsByPeer)
        1    0.000    0.000    0.000    0.000 policies.py:39(ProtocolWrapper)
        1    0.000    0.000    0.000    0.000 policies.py:407(LimitTotalConnectionsFactory)
        1    0.000    0.000    0.000    0.000 policies.py:449(TimeoutProtocol)
        1    0.000    0.000    0.000    0.000 policies.py:536(TimeoutFactory)
        1    0.000    0.000    0.000    0.000 policies.py:562(TrafficLoggingProtocol)
        1    0.000    0.000    0.000    0.000 policies.py:628(TrafficLoggingFactory)
        1    0.000    0.000    0.000    0.000 policies.py:658(TimeoutMixin)
       28    0.000    0.000    0.000    0.000 policies.py:672(callLater)
      260    0.000    0.000    0.001    0.000 policies.py:680(resetTimeout)
       56    0.000    0.000    0.001    0.000 policies.py:695(setTimeout)
        1    0.000    0.000    0.000    0.000 policies.py:9(<module>)
        1    0.000    0.000    0.000    0.000 portal.py:18(IRealm)
        1    0.000    0.000    0.000    0.000 portal.py:45(Portal)
        1    0.000    0.000    0.000    0.000 portal.py:8(<module>)
        1    0.000    0.000    0.000    0.000 posixbase.py:115(_FDWaker)
        2    0.000    0.000    0.000    0.000 posixbase.py:134(__init__)
      346    0.000    0.000    0.000    0.000 posixbase.py:143(<lambda>)
       56    0.000    0.000    0.001    0.000 posixbase.py:146(doRead)
       56    0.000    0.000    0.000    0.000 posixbase.py:150(<lambda>)
        1    0.000    0.000    0.000    0.000 posixbase.py:167(_UnixWaker)
        1    0.000    0.000    0.000    0.000 posixbase.py:174(wakeUp)
        1    0.000    0.000    0.000    0.000 posixbase.py:197(_SIGCHLDWaker)
        1    0.000    0.000    0.000    0.000 posixbase.py:204(__init__)
        1    0.000    0.000    0.000    0.000 posixbase.py:208(install)
        5    0.000    0.000    0.000    0.000 posixbase.py:222(doRead)
        1    0.000    0.000    0.000    0.000 posixbase.py:237(_DisconnectSelectableMixin)
        1    0.000    0.000    0.000    0.000 posixbase.py:267(PosixReactorBase)
        1    0.000    0.000    0.000    0.000 posixbase.py:281(installWaker)
        1    0.000    0.000    0.000    0.000 posixbase.py:295(_handleSignals)
        1    0.000    0.000    0.001    0.001 posixbase.py:493(listenTCP)
        1    0.000    0.000    0.000    0.000 posixbase.py:534(_removeAll)
        1    0.000    0.000    0.000    0.000 posixbase.py:557(_PollLikeMixin)
        1    0.000    0.000    0.000    0.000 posixbase.py:65(_SocketWaker)
        1    0.001    0.001    0.015    0.015 posixbase.py:7(<module>)
     2692    0.002    0.000    0.006    0.000 posixpath.py:104(splitext)
       29    0.000    0.000    0.000    0.000 posixpath.py:119(basename)
      248    0.000    0.000    0.001    0.000 posixpath.py:127(dirname)
     8781    0.007    0.000    0.054    0.000 posixpath.py:139(islink)
        2    0.000    0.000    0.000    0.000 posixpath.py:258(expanduser)
     1653    0.007    0.000    0.011    0.000 posixpath.py:321(normpath)
     1623    0.001    0.000    0.013    0.000 posixpath.py:350(abspath)
     1460    0.001    0.000    0.091    0.000 posixpath.py:364(realpath)
     1460    0.011    0.000    0.078    0.000 posixpath.py:372(_joinrealpath)
       23    0.000    0.000    0.000    0.000 posixpath.py:51(normcase)
     3083    0.001    0.000    0.002    0.000 posixpath.py:59(isabs)
    11522    0.009    0.000    0.014    0.000 posixpath.py:68(join)
      741    0.001    0.000    0.001    0.000 posixpath.py:89(split)
        1    0.000    0.000    0.000    0.000 process.py:106(ProcessWriter)
        1    0.001    0.001    0.002    0.002 process.py:11(<module>)
        1    0.000    0.000    0.000    0.000 process.py:220(ProcessReader)
        1    0.000    0.000    0.000    0.000 process.py:278(_BaseProcess)
        6    0.000    0.000    0.000    0.000 process.py:41(reapAllProcesses)
        1    0.000    0.000    0.000    0.000 process.py:464(_FDDetector)
        1    0.000    0.000    0.000    0.000 process.py:484(__init__)
        1    0.000    0.000    0.000    0.000 process.py:586(Process)
        1    0.000    0.000    0.000    0.000 process.py:83(detectLinuxBrokenPipeBehavior)
        1    0.000    0.000    0.000    0.000 process.py:916(PTYProcess)
        2    0.000    0.000    0.000    0.000 procutils.py:10(which)
        1    0.000    0.000    0.000    0.000 procutils.py:6(<module>)
        1    0.001    0.001    0.008    0.008 protocol.py:10(<module>)
        2    0.000    0.000    0.000    0.000 protocol.py:112(buildProtocol)
        1    0.000    0.000    0.000    0.000 protocol.py:128(ClientFactory)
        1    0.000    0.000    0.000    0.000 protocol.py:160(_InstanceFactory)
        1    0.000    0.000    0.000    0.000 protocol.py:21(Factory)
        1    0.000    0.000    0.000    0.000 protocol.py:215(ClientCreator)
        1    0.000    0.000    0.000    0.000 protocol.py:320(ReconnectingClientFactory)
        1    0.000    0.000    0.000    0.000 protocol.py:456(ServerFactory)
        1    0.000    0.000    0.000    0.000 protocol.py:462(BaseProtocol)
        2    0.000    0.000    0.000    0.000 protocol.py:473(makeConnection)
        1    0.000    0.000    0.000    0.000 protocol.py:498(Protocol)
        2    0.000    0.000    0.000    0.000 protocol.py:517(logPrefix)
        1    0.000    0.000    0.000    0.000 protocol.py:549(ProtocolToConsumerAdapter)
        1    0.000    0.000    0.000    0.000 protocol.py:564(ConsumerToProtocolAdapter)
        1    0.000    0.000    0.000    0.000 protocol.py:57(logPrefix)
        1    0.000    0.000    0.000    0.000 protocol.py:582(ProcessProtocol)
        1    0.000    0.000    0.000    0.000 protocol.py:64(doStart)
        1    0.000    0.000    0.000    0.000 protocol.py:653(AbstractDatagramProtocol)
        1    0.000    0.000    0.000    0.000 protocol.py:721(DatagramProtocol)
        1    0.000    0.000    0.000    0.000 protocol.py:748(ConnectedDatagramProtocol)
        1    0.000    0.000    0.000    0.000 protocol.py:75(doStop)
        1    0.000    0.000    0.000    0.000 protocol.py:768(FileWrapper)
        1    0.000    0.000    0.001    0.001 pty.py:1(<module>)
        1    0.000    0.000    0.000    0.000 py3compat.py:59(<module>)
        1    0.000    0.000    0.000    0.000 pybonjour.py:1909(TXTRecord)
        1    0.000    0.000    0.000    0.000 pybonjour.py:1929(__init__)
        1    0.000    0.000    0.000    0.000 pybonjour.py:1961(__nonzero__)
        1    0.000    0.000    0.000    0.000 pybonjour.py:249(BonjourError)
        1    0.000    0.000    0.000    0.000 pybonjour.py:283(_errcheck)
        1    0.000    0.000    0.000    0.000 pybonjour.py:304(_utf8_char_p)
        4    0.000    0.000    0.000    0.000 pybonjour.py:306(from_param)
        1    0.000    0.000    0.000    0.000 pybonjour.py:322(_utf8_char_p_non_null)
        1    0.000    0.000    0.000    0.000 pybonjour.py:324(from_param)
        1    0.000    0.000    0.000    0.000 pybonjour.py:335(DNSRecordRef)
        1    0.000    0.000    0.000    0.000 pybonjour.py:374(_DNSRecordRef_or_null)
        1    0.000    0.000    0.000    0.000 pybonjour.py:383(DNSServiceRef)
        1    0.000    0.000    0.000    0.000 pybonjour.py:423(__init__)
        1    0.000    0.000    0.000    0.000 pybonjour.py:446(_add_callback)
        1    0.000    0.000    0.001    0.001 pybonjour.py:49(<module>)
        1    0.000    0.000    0.000    0.000 pybonjour.py:579(_create_function_bindings)
        9    0.000    0.000    0.000    0.000 pybonjour.py:584(<lambda>)
        1    0.000    0.000    0.000    0.000 pybonjour.py:73(_DummyLock)
        1    0.000    0.000    0.000    0.000 pybonjour.py:75(acquire)
        1    0.000    0.000    0.000    0.000 pybonjour.py:79(release)
       98    0.000    0.000    0.000    0.000 pybonjour.py:813(<genexpr>)
        1    0.000    0.000    0.000    0.000 pybonjour.py:837(_NoDefault)
        2    0.000    0.000    0.000    0.000 pybonjour.py:842(check)
        1    0.000    0.000    0.000    0.000 pybonjour.py:981(DNSServiceRegister)
